gamma,rank,undefended_acc,defended_acc,undefended_asr,defended_asr
0.8,0,0.648,0.612,0,0
0.8,1,0.656,0.612,0,0
0.8,2,0.646,0.606,0,0
0.8,3,0.648,0.618,0,0
0.8,4,0.644,0.618,0,0
0.8,5,0.646,0.614,0,0
0.8,6,0.638,0.632,0,0
0.8,7,0.638,0.604,0,0
0.8,8,0.654,0.59,0,0
0.8,9,0.654,0.622,0,0
1.0,0,0.656,0.582,0,0
1.0,1,0.646,0.584,0,0
1.0,2,0.646,0.562,0,0
1.0,3,0.642,0.588,0,0
1.0,4,0.65,0.58,0,0
1.0,5,0.65,0.58,0,0
1.0,6,0.646,0.59,0,0
1.0,7,0.664,0.602,0,0
1.0,8,0.648,0.59,0,0
1.0,9,0.64,0.584,0,0
